ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0010563,negative regulation of phosphorus metabolic process,298/8652,460/18112,7.606253962016302e-14,4.187876660586809e-11,2.6054755896204965e-11,84686/85272/680616/499941/360272/24708/83721/292887/308703/364206/25367/78969/24602/83516/64204/83709/29219/116723/29417/297682/360593/362102/293649/688041/29477/114705/170917/360993/25369/84351/365216/116502/316369/313729/81722/29542/64468/362513/362171/287986/116477/312781/300980/100361138/313155/29148/497198/29753/24855/360555/311437/29644/54348/681059/24185/299626/303885/684158/310695/25112/25049/56718/81666/362778/291610/289754/24205/301119/116504/296072/500985/25537/360616/24954/24482/361069/498003/63995/81823/315833/360797/85265/369016/171136/24817/84402/25125/25521/305539/114509/25690/360584/24484/94172/308478/309377/140448/117186/29645/314623/24316/114906/316131/56011/56029/81816/64519/140607/690898/500616/363159/363193/307169/25528/50557/64152/315348/100912563/65165/81737/287931/65179/25495/59314/25296/192126/301164/114124/25639/367100/315858/140942/50677/306471/287005/305922/81516/25725/24516/311676/85489/361015/54299/683722/60336/683206/498416/192270/81745/309757/295922/293410/114851/295062/26295/29135/117063/287873/25744/305472/25509/113984/25675/24887/313633/292912/25099/498331/266709/500986/360481/24426/501841/498008/89807/291171/308909/313587/363249/25404/362622/25664/171366/689710/116562/306141/171088/29152/314979/24592/116457/313977/314843/170538/24832/497010/24508/363286/500790/25238/362856/171078/64031/58950/266759/24471/305454/25195/315447/64371/497811/24699/24628/312279/311860/304799/25735/497918/24697/306790/83497/361167/299638/303903/295690/24446/24842/314870/24678/81635/65038/292925/24179/315191/366854/360869/361242/29373/500711/65271/24494/60334/81751/297486/287173/24679/308113/24498/25153/24835/685781/246273/360748/25136/116743/259226/171125/25591/294520/303185/309008/360792/361881/29192/246297/54238/25302/302247/361437/290652/292699/294207/24553/287533/310552/29384/25510/307861/315579/293897/300160/24686/81509/81918/84583/362675/300955/25203/361598/291005/78971/362638/363138/305203/313030/170637/25498/292594,298
GO:0045936,negative regulation of phosphate metabolic process,298/8652,460/18112,7.606253962016302e-14,4.187876660586809e-11,2.6054755896204965e-11,84686/85272/680616/499941/360272/24708/83721/292887/308703/364206/25367/78969/24602/83516/64204/83709/29219/116723/29417/297682/360593/362102/293649/688041/29477/114705/170917/360993/25369/84351/365216/116502/316369/313729/81722/29542/64468/362513/362171/287986/116477/312781/300980/100361138/313155/29148/497198/29753/24855/360555/311437/29644/54348/681059/24185/299626/303885/684158/310695/25112/25049/56718/81666/362778/291610/289754/24205/301119/116504/296072/500985/25537/360616/24954/24482/361069/498003/63995/81823/315833/360797/85265/369016/171136/24817/84402/25125/25521/305539/114509/25690/360584/24484/94172/308478/309377/140448/117186/29645/314623/24316/114906/316131/56011/56029/81816/64519/140607/690898/500616/363159/363193/307169/25528/50557/64152/315348/100912563/65165/81737/287931/65179/25495/59314/25296/192126/301164/114124/25639/367100/315858/140942/50677/306471/287005/305922/81516/25725/24516/311676/85489/361015/54299/683722/60336/683206/498416/192270/81745/309757/295922/293410/114851/295062/26295/29135/117063/287873/25744/305472/25509/113984/25675/24887/313633/292912/25099/498331/266709/500986/360481/24426/501841/498008/89807/291171/308909/313587/363249/25404/362622/25664/171366/689710/116562/306141/171088/29152/314979/24592/116457/313977/314843/170538/24832/497010/24508/363286/500790/25238/362856/171078/64031/58950/266759/24471/305454/25195/315447/64371/497811/24699/24628/312279/311860/304799/25735/497918/24697/306790/83497/361167/299638/303903/295690/24446/24842/314870/24678/81635/65038/292925/24179/315191/366854/360869/361242/29373/500711/65271/24494/60334/81751/297486/287173/24679/308113/24498/25153/24835/685781/246273/360748/25136/116743/259226/171125/25591/294520/303185/309008/360792/361881/29192/246297/54238/25302/302247/361437/290652/292699/294207/24553/287533/310552/29384/25510/307861/315579/293897/300160/24686/81509/81918/84583/362675/300955/25203/361598/291005/78971/362638/363138/305203/313030/170637/25498/292594,298
GO:0007265,Ras protein signal transduction,234/8652,349/18112,1.7390876531842645e-13,8.838578557375719e-11,5.498896587598828e-11,24708/25183/116479/315121/306380/83709/84014/171337/29434/685244/25751/312477/25482/287707/362257/306934/365216/24917/691418/314904/64665/301363/84352/78966/315055/310533/303222/307500/300444/314903/287543/361568/308023/289229/117273/83805/50866/291610/500906/260326/63994/307098/171381/171565/500985/25537/296380/24482/315668/362817/360797/361674/286928/303836/367085/25531/298298/81504/361987/317219/689883/293497/767613/24525/24629/59326/302373/367072/79121/84589/309451/24596/24335/362842/360606/296211/315639/192126/100361376/84009/293024/24516/690853/25496/302495/295347/313845/308509/29372/81821/24925/299799/313210/289080/83501/58834/60336/312915/252857/365793/311913/690538/303141/81754/310999/365355/300128/363140/305675/303634/312113/116546/114851/298947/26295/680419/192248/317580/361503/83841/24326/304883/312664/302378/60427/313633/305156/292912/361714/24673/25530/287633/308821/499672/58946/116744/298545/360720/83722/78965/689710/29492/306141/24592/114523/25597/81757/310738/367315/361314/299156/54320/291713/686590/100361774/170818/116691/54260/360519/366733/83462/24511/311860/306760/498130/317371/171581/83527/94193/29622/360745/308875/113912/24842/116677/306400/114633/25676/305751/81511/309548/679934/64476/306618/363235/303653/360849/83765/308408/29636/291974/309429/170851/114203/309175/313838/688705/296648/29332/85384/360678/246310/311785/303185/362963/687346/300783/313874/499518/500943/679957/116692/24553/310621/65158/308666/25532/362456/58823/361800/288589/100361238/499652/25439/58921/494521/29412/117020/24180/309361/300067/363875/296121/361251,234
GO:0050767,regulation of neurogenesis,295/8652,457/18112,1.9620935014896981e-13,9.259679831673169e-11,5.760883551366369e-11,85272/360272/65172/64440/361764/25183/25595/64186/25478/313575/302965/311384/25008/363062/306147/315217/315196/301346/498633/29477/114705/289820/501099/192352/291439/303113/29560/300759/83620/65047/297804/399489/303901/24387/310533/29409/24855/79225/117028/171104/84394/140908/25049/56718/313053/297893/83572/29457/171287/25205/252917/290562/296789/64622/24482/114850/63995/84609/29657/303206/691317/100910729/361324/500562/266729/309376/170915/117542/29431/89816/114111/25529/171086/65178/84353/24882/140610/305719/287110/29609/140588/50557/60584/303356/24166/59312/29751/81732/155430/81737/305589/311331/292732/114090/29361/25495/25296/89808/311071/24948/501069/64030/29456/116554/63840/84009/313757/690853/25496/499022/84046/24370/25614/114208/303823/26955/307940/29386/299799/29216/29397/299284/362873/361749/25587/312213/291023/298894/140590/114503/360921/686779/680835/171355/312299/25546/290571/361596/296787/364382/293042/25744/84006/81507/307833/307505/295568/25509/25576/24225/114487/24329/362173/362860/310461/499593/313633/84050/259270/308831/24577/306548/25661/24418/25054/81830/360546/289392/58946/316539/363249/81677/140933/171500/64628/25664/311332/312652/246216/24592/114523/308739/171116/24718/116671/303181/363142/81749/24832/83817/315996/310738/362398/170845/171119/25019/81517/81740/25601/25671/296558/84005/29465/361244/361555/171026/83462/360734/300231/306790/83469/114114/282840/29744/114029/83527/360406/310641/366214/50687/113912/24842/309280/24916/304271/83618/309095/498959/64476/117029/316201/83422/316085/84010/29499/313539/500048/499425/29373/246097/29251/304522/25261/24494/316626/304103/309459/83765/192647/24498/313388/313264/170851/24835/364140/25353/25273/24209/290907/171056/29192/684085/302993/309165/310630/24245/56611/24553/25435/64566/25167/29577/114125/308666/363517/288665/79251/296102/252939/314621/66025/246262/362675/362558/29366/287151/303488/89823/29567/296500/60628/292156/497913/84577/24310,295
GO:0007409,axonogenesis,314/8652,493/18112,4.1561371973690655e-13,1.8306398975344944e-10,1.1389274214544702e-10,307251/85272/304286/54278/360272/65172/314423/93667/361764/25183/83721/25367/25595/317268/60589/116690/25431/302965/114514/311384/363062/306147/299236/315217/85471/315196/303311/301346/25751/29227/29477/501099/192183/289201/266777/287989/314641/60630/81822/308690/65196/314904/29588/65047/64665/252833/304913/313155/303901/296467/25416/29409/24855/171572/25012/24660/64444/64312/84394/140908/84407/295401/289229/24205/83572/315615/29457/307403/171287/362750/291709/290562/296789/360635/64622/114850/84609/117242/305571/303206/29254/691317/311144/305679/100910729/192362/361324/363067/266729/309376/299996/25398/170915/25531/54239/29431/89816/361517/25275/60328/680427/25529/171086/311024/65178/497815/25622/24882/362733/25152/116658/305719/140588/50557/361096/81735/309349/497078/311236/29751/81732/81737/24596/305589/114500/292732/114090/25495/311071/25298/290447/84358/117258/501069/29456/310192/84009/29423/50677/690853/25496/24370/690516/297480/25614/114208/114589/303823/307940/362572/299799/29216/29686/362873/83501/499497/302863/24323/64551/312213/246212/310960/140590/450224/361833/360921/361450/290467/156726/65050/366205/58853/171355/24338/25546/296787/298528/83466/293042/24716/295382/366889/297357/24408/29202/307833/25473/306534/24224/25509/24326/24225/29616/313633/79559/56761/50554/25661/312275/295475/25054/64572/81830/360546/289392/58946/316539/140933/89828/286994/366492/312652/360858/114523/308739/25592/24718/499073/116671/303181/299331/307350/363142/64301/24832/83817/315996/310738/362398/170845/686310/170901/308458/171119/305338/360715/54226/302473/24324/296558/305497/84005/29465/361244/312279/362700/24511/300231/311860/306790/83469/94204/29744/114029/83527/310641/308875/50687/25246/113912/302983/309280/25415/306400/304271/25022/289048/312647/117029/363235/316085/29499/500048/293667/54265/306152/83765/313388/170851/25353/304729/25273/29332/170671/288042/29192/684085/366270/246118/365748/310630/683470/24889/64566/299061/308666/363517/363239/29349/314621/66025/246262/287151/114511/83467/57233/310643/60628/60465/252892/310519/29722/363875/502317,314
GO:0034329,cell junction assembly,291/8652,452/18112,4.605846161618319e-13,1.9019265993632646e-10,1.1832782408631273e-10,353230/84403/266734/315546/83721/116479/294380/171393/24392/64353/363058/64204/309659/116690/25479/688721/313156/29182/114514/29219/300920/306147/299236/315217/171337/287099/117523/207122/298594/29477/501099/84351/192183/116595/297514/499443/266777/287989/29755/81707/81822/307618/140581/287986/311163/65047/680717/361921/366474/64665/24936/301363/100363276/170641/310533/25466/25012/24660/65096/66026/300519/140908/84407/117273/83805/307582/192129/363948/50646/66013/171287/291709/685472/25537/29181/64622/361069/498003/116508/114850/691149/113970/65129/362235/85265/24771/305679/304124/25398/286928/54239/685611/25554/171093/60391/313494/360820/117096/299979/50555/25529/29645/24316/84588/84353/25622/365865/306055/498922/116490/60351/24397/50557/79121/302328/59312/170910/301289/309349/315840/81732/287931/29138/287098/498515/301509/171447/298487/58868/60445/29456/315346/29423/50677/499947/81516/84685/306439/500280/295347/25614/317181/50563/114589/499668/26955/299138/29386/305332/83501/499497/58834/360950/246212/291388/29705/290467/170908/84426/81745/366205/24338/287876/24952/641521/25342/171574/24408/25513/56768/83841/307505/24224/24225/114634/64845/84022/313633/306183/29709/84050/84582/25661/501841/25054/501083/65261/25252/24922/25404/171500/171296/689710/366492/362279/312652/114523/25592/304514/303181/81749/83684/24832/313058/83817/362931/300768/171119/83502/301309/54308/303798/685789/315509/54226/81514/305552/302473/289992/301737/117036/24628/24511/311860/83518/89804/29163/306790/83469/24171/689074/266706/83497/83527/301887/65130/303914/291553/295342/24179/294027/365222/290789/361242/500219/170921/290628/24494/116647/306152/81679/81005/24835/300913/432361/293660/288042/300186/303185/304388/310630/313717/25435/366014/64566/25167/65132/288665/293897/25237/81918/259269/59323/293619/59301/362945/361598/29162/81725/364630/304407/363662/503269/291245/60465/310519/25724/300067/363875/24310/304822,291
GO:0009100,glycoprotein metabolic process,233/8652,351/18112,9.819919408793123e-13,3.8007056505676103e-10,2.364598243564086e-10,680576/64445/301575/25682/24331/360518/363160/25478/314393/94273/78947/361174/117523/691394/297417/311562/29204/314694/316533/360904/29582/29560/81722/65196/311551/25197/315664/296624/365691/314312/24654/24390/363145/365583/362760/308390/297865/192275/500587/304571/60670/289229/302302/287673/58924/299756/498166/303244/300089/24954/24482/302489/305571/688673/25181/288161/29750/316091/313231/361142/170915/290638/361840/25547/295430/171086/170501/117033/302915/81519/84353/362520/301155/304885/64152/316370/306404/78961/367083/432392/245960/84430/317218/25608/313878/64134/297504/289085/361073/363073/300173/25654/266732/304543/316583/311952/84597/361749/291212/315879/312915/294449/140590/294400/116696/362625/81754/363599/312401/313339/293721/79214/303100/309902/26295/679869/689388/170928/362547/58965/310803/24224/292755/64442/298066/84399/362040/64169/309410/295455/286758/314785/308519/25280/64513/25433/56819/25596/299762/89811/64701/83627/310864/316325/315939/29633/293722/407765/303693/303702/311637/25507/287983/171129/287722/362865/25548/294809/298006/688618/292999/297554/315496/311215/499751/64043/300445/367252/298690/81919/85273/29380/29403/286976/295319/306375/303923/154968/80881/29373/298541/498392/364901/300461/65271/293667/116967/288583/288752/290501/290552/364137/311642/140568/116740/114002/308586/296733/362567/311202/29192/407764/366251/25697/25172/500826/313648/293181/311039/25307/302499/361014/290364/685758/24506/246766/25670/306197/306549/297824/494219/100196907/170588/292757/313233/652927/291325/362465/293129/291958/290553/288227/300668,233
GO:0050803,regulation of synapse structure or activity,188/8652,273/18112,1.0354578736221733e-12,3.8007056505676103e-10,2.364598243564086e-10,353230/294380/171393/64353/303599/309659/25479/688721/313156/29219/306147/299236/117523/317235/116638/308913/289820/192183/296374/297514/24410/266777/287989/29755/287986/65047/170641/303222/29629/24855/25466/25012/295695/65096/140908/81649/117273/24874/83572/171287/685472/280670/64622/114850/113970/362235/79011/305227/29491/287418/117542/286928/54239/89816/171093/60391/361585/117096/56725/25529/65178/497815/56029/498922/50557/79121/29650/59312/309349/81732/171447/192126/282587/24948/58868/84009/54276/50677/84685/306439/500280/25614/317181/499668/26955/307940/311055/299138/29386/500865/83501/499497/252857/246212/54323/679886/361601/291388/686779/290467/362876/64865/366205/246217/117282/24338/25342/171574/297357/24408/25147/25513/24225/114634/362173/84022/310461/313633/306183/316205/25054/316539/81677/171500/310392/25325/114523/25592/171116/24718/116671/303181/83684/313058/315996/362931/307865/301309/54248/54226/81514/302473/363720/296558/24791/311860/306790/83469/114114/83527/360406/365222/64476/500219/266976/116643/65025/309459/116647/306152/192647/24835/300913/64158/432361/25578/300186/24923/306279/310630/24245/313717/25435/64566/304982/308666/288665/24506/293897/300160/24686/59301/362558/362945/81725/503269/266767/310519,188
GO:0031346,positive regulation of cell projection organization,290/8652,453/18112,1.36736930101391e-12,4.754846827262581e-10,2.9582144711685977e-10,85272/65172/25183/29424/83721/315121/85428/289733/307973/302965/363062/306147/315217/306322/25751/64558/317235/29477/300317/289820/501099/306934/192352/84351/296374/306873/300759/293860/691418/117279/304913/300754/312781/25696/310533/24855/25466/29644/295695/84394/56718/360632/64457/83805/293546/303584/24205/83572/24214/313438/50646/29457/316521/64622/266688/85420/113970/117242/29704/83788/100910729/361674/309376/170915/117542/286928/29431/89816/60328/25227/306941/296293/65178/309179/24882/305386/308578/287110/25248/171517/60584/24166/81732/24596/305589/24335/361617/292732/360606/310812/84016/25296/89808/311071/192126/301164/25262/24948/58868/117258/501069/64030/29456/84009/301511/84685/306439/499022/293056/295347/114208/303823/26955/307940/29597/299799/29686/84597/362873/64303/24881/64551/312213/140590/360921/686779/312401/309757/680835/117282/171355/60665/117243/312299/291852/684097/25546/171574/24716/84006/24408/361503/25513/192247/307833/266802/24225/25240/304883/25617/362173/310461/313633/307390/84050/361634/309855/25661/501841/94195/25054/81830/289392/170673/58946/316539/81677/140933/171500/300857/679566/84510/100910984/312652/29152/24592/114523/308739/25592/171116/24718/303181/299331/81757/83817/310738/362398/170845/79114/291713/171119/301009/81517/58950/24471/362919/306451/25671/296558/298006/305497/84005/29465/362550/361555/171026/289780/83462/24511/311860/65032/680407/29495/306790/114114/83497/114029/83527/362481/303811/360406/170496/50687/24446/116677/309280/363139/306400/114633/24179/307302/498959/308577/679934/64476/315305/83422/316085/170921/79252/304522/303653/309459/116647/83765/192647/24498/170851/309175/313838/116478/24336/79253/360792/308923/293692/298168/681377/361597/24245/24553/25435/64566/25418/308666/311349/361092/363517/288665/81730/25510/312132/58823/24506/27064/56227/64803/314621/84583/66025/362558/300955/29366/287151/361598/363662/315037/292156/29722/363875,290
GO:0031345,negative regulation of cell projection organization,158/8652,223/18112,1.800599412320554e-12,5.94828015860095e-10,3.700705634269349e-10,360272/25289/361764/25183/301575/114107/24388/25595/81531/363026/310753/311384/303311/301346/25751/361227/24410/50686/303476/293860/295217/83620/65047/116659/171357/299824/301363/303901/311169/24387/310533/303222/303298/29409/24855/24660/66026/304007/298584/140908/117273/83572/306759/171287/367171/290562/679028/296789/84609/81823/303206/691317/361324/266729/60391/361585/25529/171086/24882/306825/50557/79121/81735/29751/81732/24596/305589/79128/260321/360606/60445/690853/25614/81808/288654/191571/360921/308942/246217/171574/296787/25668/293042/313308/192247/501033/25576/313633/361634/305156/360546/116744/316539/140933/84510/306141/171088/114523/308739/266611/116671/303181/170538/363142/24832/315996/297389/291713/54226/81659/298006/361244/81651/24511/300231/306790/83469/300445/29744/360406/310641/113912/309280/25415/65038/494343/304271/117029/499425/25261/685425/116647/29885/83765/309429/690369/25353/309008/24923/29192/310630/116692/64566/29577/25418/363517/29662/293897/304547/300160/24686/25677/246262/89823/305203/84577/56646/313644,158
GO:0098739,import across plasma membrane,138/8652,190/18112,2.315831342077427e-12,7.286046512907409e-10,4.532993178352056e-10,65195/171135/298340/116469/140447/25650/116649/25122/116560/79212/116477/24414/25505/308069/305540/24387/24185/363115/66026/192215/56820/29501/25288/24214/287532/292543/84551/29480/691209/170551/276720/84550/287715/682930/25398/25648/25551/29719/94172/246280/140448/266733/24785/64554/58976/170847/311846/291733/24782/116509/29723/171373/114244/63840/83629/29718/293154/24925/29216/29712/302863/116506/445442/117243/257648/306009/306811/317420/117018/50599/360539/54234/306619/25252/310392/295455/64513/29464/59266/170538/366274/29716/24521/24476/288740/64037/25560/114246/25065/25548/312052/66028/29465/24511/83810/113995/25665/170496/362812/300051/24179/171143/117261/363229/29713/171049/85257/29184/24176/79111/24835/29215/24768/29221/84012/25743/65197/292657/171148/25390/304203/29192/366251/171443/57395/25550/24686/94340/29485/84583/29483/84020/29199/289443/24180/60577/24211/54300,138
GO:0042063,gliogenesis,251/8652,385/18112,2.5919643832181338e-12,7.78414030905555e-10,4.842880821275986e-10,78960/360459/689890/84591/64204/64186/25008/366669/314910/361466/688041/29227/25369/291439/81707/81722/308690/114483/293165/65196/29588/312781/24936/297804/689616/399489/24387/29409/79225/117028/304785/81524/59075/24660/24185/83513/116465/361103/84394/140908/25049/56718/64521/25263/117273/116590/679693/297893/83572/260326/24214/50646/287659/307403/29748/25205/252917/291709/24482/63995/192262/25037/307393/500562/360610/266729/25125/299996/313725/29237/140448/25275/313770/307855/29645/24316/114502/84353/25622/85497/767613/24525/29609/687424/140588/50557/60584/303356/24166/59312/81732/81737/311331/114090/29361/29884/25495/25296/362238/89808/192126/117258/29423/313757/25496/360773/499022/84046/24370/25614/29718/26955/307940/297453/29386/29216/299284/83501/361749/25587/360950/291023/298894/192270/25742/312299/290571/361596/679869/295428/171145/364382/25744/84006/24408/25473/29680/24224/25509/304883/24329/25393/84050/308831/24577/24426/25661/94195/25054/116744/316539/25664/78965/246216/24592/308376/24718/116671/81749/50568/316573/308415/25238/316256/311191/140587/54226/81517/84005/362550/81651/24628/311860/24854/29659/282840/296654/366214/60394/311862/24916/298566/24179/309095/64476/306618/64514/316201/84010/29499/313539/499425/29373/246097/161452/25709/29251/24494/304103/288821/314259/315135/83765/24498/170851/24835/364140/25273/361549/24209/171056/289026/29192/54238/308309/684085/25542/302993/309165/64824/24553/362981/25167/29577/114125/140586/79251/304825/288595/252939/81918/64803/114552/295654/362675/362558/29366/287151/24536/293736/689826/679975/296500/361035/113959/60628/25380/497913/84577/25724/288227,251
GO:0050807,regulation of synapse organization,182/8652,265/18112,3.4526929018076283e-12,9.91823565314913e-10,6.170602188356426e-10,353230/294380/171393/64353/303599/309659/25479/688721/313156/29219/306147/299236/117523/317235/308913/289820/192183/296374/297514/24410/266777/287989/29755/287986/65047/170641/303222/24855/25466/25012/295695/65096/140908/81649/117273/24874/83572/171287/685472/280670/64622/114850/113970/362235/79011/305227/29491/287418/117542/286928/54239/89816/171093/60391/361585/117096/56725/25529/65178/497815/56029/498922/50557/79121/29650/59312/309349/81732/171447/192126/282587/24948/58868/84009/54276/50677/84685/306439/500280/25614/317181/499668/26955/307940/311055/299138/29386/83501/499497/252857/246212/54323/679886/361601/291388/686779/290467/362876/64865/366205/246217/117282/24338/25342/171574/297357/24408/25513/24225/114634/362173/84022/310461/313633/306183/316205/25054/316539/81677/171500/310392/25325/114523/25592/171116/24718/116671/303181/83684/313058/315996/362931/307865/301309/54248/54226/81514/302473/363720/296558/24791/311860/306790/83469/114114/83527/360406/365222/64476/500219/266976/116643/65025/309459/116647/306152/192647/24835/300913/64158/432361/25578/300186/306279/310630/24245/313717/25435/64566/304982/308666/288665/24506/293897/300160/24686/59301/362558/362945/81725/503269/310519,182
GO:0016331,morphogenesis of embryonic epithelium,134/8652,185/18112,6.687846742592557e-12,1.841108476179543e-9,1.145440417974734e-9,362736/85272/29424/83721/305348/306657/79428/316013/311622/315217/85471/315196/301346/25640/679713/313018/29560/294503/362051/252833/300754/312781/305256/25497/361700/246334/24855/79225/361828/305230/289229/679693/367242/171458/361472/25537/84574/24771/84402/116466/361517/114111/309377/299979/114502/84353/361769/500308/316742/361096/59312/65165/64512/685072/308582/311331/25495/25296/311071/59112/25026/58868/60445/313757/85489/84046/299138/303968/29216/64303/58834/297867/300128/84426/64865/294276/24716/364666/296201/307740/114487/114634/304883/307594/292770/78963/290669/24705/308739/171116/353252/686412/81757/688749/362657/64044/287612/305497/311860/25249/266603/303811/114490/306400/24188/298878/25022/308577/304495/295461/29499/171049/314259/25401/363544/362265/312651/304729/116676/315259/302993/114093/29258/64566/310552/29147/298555/140586/58823/29349/306659/289437/315870/282836,134
GO:0030111,regulation of Wnt signaling pathway,210/8652,315/18112,6.9826045778691535e-12,1.8453627378392596e-9,1.1480871948033282e-9,499745/114107/308703/498528/24602/294515/311622/25479/25236/25431/363062/25640/64558/497926/84424/100360552/65027/50686/78974/311163/24667/116477/680717/282582/304913/312781/689616/24855/266803/116680/64444/287447/308766/501097/116549/289229/81649/83805/293546/116777/81666/362778/306007/24205/297893/308068/302424/296179/310352/679028/295445/361367/29657/691317/362316/24817/84402/499918/361230/25554/63879/309377/500532/309060/84353/85497/295691/81816/64462/24882/315294/83824/140588/307449/290317/497936/298696/79128/170667/29361/360606/25495/311071/192126/58868/363122/171548/365755/497961/362325/50677/305922/25496/503000/100363275/307940/83837/317715/83501/290794/683206/312937/498416/192270/686779/500863/499088/316452/313228/689914/684097/295062/360577/679869/306811/316412/361094/500666/307740/310074/364952/304883/24329/499593/80722/25404/286994/302711/292907/361261/303181/302526/83684/299802/83502/362770/304054/310644/292041/361205/54226/81517/25565/679564/308051/287612/311860/361217/89803/83469/309512/303372/65137/24666/113927/171143/25022/316101/308577/316201/29499/29373/161452/363126/171049/116643/308584/500430/689918/309429/362065/313488/311642/498997/25313/361726/314717/361832/25437/289026/361881/29192/292690/315259/308896/289046/500762/64566/310552/361245/140586/365468/295106/293897/300160/29466/314621/295654/100362554/140593/294562/303412/312936/315870/299636/282836/84577/679811/299611/296121,210
GO:0048705,skeletal system morphogenesis,180/8652,263/18112,7.271311534041388e-12,1.8477521271312098e-9,1.149573746576179e-9,85272/365900/24650/287357/363026/316013/314393/25431/114700/314910/29417/304581/25267/293649/29195/314694/360904/81707/294503/501145/498918/64468/293165/312781/303021/287662/296511/100912525/680415/24706/66026/303991/501097/81649/679693/287644/367242/315615/497987/25705/64194/361472/171356/24482/114850/266813/84402/312495/367218/303491/313564/287647/299979/307151/84353/288985/298185/24629/25483/315294/140588/502935/25694/94338/685072/288152/25495/25296/298101/361659/24457/313757/85489/84046/25654/24459/299138/317715/499497/81647/365793/313922/298894/140590/64032/445442/297099/114593/308718/315039/684112/25546/363254/680712/689008/81710/114634/305104/29375/84399/24577/364706/25586/29410/25252/314523/171052/366542/363165/24705/353252/313689/81518/29633/364674/681309/688749/291567/140587/688999/292041/294279/500485/287534/292999/24695/29345/89804/311215/89803/24873/114029/303399/114490/303372/364883/65038/497986/298878/306375/81812/25022/308577/83838/296272/116499/310467/363164/25235/293617/295105/29441/25401/497988/365023/29192/685732/64824/683470/363111/499431/310552/140586/295106/366206/29476/301034/29349/305349/296510/113931/294787/297894/303488/299766/24250/100361765/691750/360737/79113,180
GO:0001933,negative regulation of protein phosphorylation,233/8652,356/18112,8.775785555478795e-12,2.0707719701803e-9,1.2883249095543117e-9,85272/499941/360272/24708/83721/292887/308703/25367/78969/24602/83516/64204/29219/29417/297682/360593/293649/688041/114705/360993/25369/365216/116502/316369/313729/81722/29542/64468/362513/362171/287986/312781/300980/100361138/313155/497198/24855/360555/311437/29644/54348/681059/24185/299626/310695/25112/56718/81666/362778/291610/289754/24205/301119/296072/500985/24954/24482/361069/498003/63995/81823/315833/360797/369016/171136/24817/84402/25521/305539/114509/360584/24484/308478/309377/140448/117186/29645/24316/114906/316131/56029/81816/690898/500616/363159/363193/25528/50557/64152/100912563/65165/81737/287931/65179/25495/59314/25296/192126/301164/367100/315858/140942/50677/306471/287005/305922/81516/25725/24516/311676/85489/683722/683206/192270/81745/309757/114851/295062/26295/117063/287873/25744/25509/113984/25675/24887/313633/292912/498331/266709/360481/24426/501841/498008/89807/291171/308909/313587/363249/25404/362622/25664/171366/689710/116562/306141/171088/314979/24592/116457/314843/170538/24832/497010/24508/363286/500790/25238/362856/171078/64031/266759/24471/305454/25195/315447/497811/24699/312279/311860/304799/25735/497918/24697/306790/83497/303903/295690/24446/314870/24678/81635/65038/292925/24179/315191/366854/361242/29373/24494/81751/297486/24679/308113/24498/25153/246273/360748/25136/116743/171125/294520/309008/361881/29192/246297/54238/25302/302247/361437/290652/292699/24553/287533/310552/29384/25510/307861/315579/293897/300160/24686/81509/81918/84583/362675/300955/25203/291005/305203/170637/25498/292594,233
